date,rain_in,rain_mm
2018-10-07,0.1404,3.5661599999999996
2018-10-08,0.0701,1.7805399999999998
2018-10-09,0,0
2018-10-10,0.4601,11.686539999999999
2018-10-11,0.07,1.778
2018-10-12,1e-4,0.00254
2018-10-13,1e-4,0.00254
2018-10-14,0.331,8.407399999999999
2018-10-15,2.341,59.461400000000005
2018-10-16,0.0403,1.02362
2018-10-17,0.02,0.508
2018-10-18,0,0
2018-10-19,0,0
2018-10-20,0.2807,7.129779999999999
2018-10-21,0,0
2018-10-22,0,0
2018-10-23,0,0
2018-10-24,0,0
2018-10-25,0.0205,0.5206999999999999
2018-10-26,0.4319,10.97026
2018-10-27,0.0103,0.26161999999999996
2018-10-28,0,0
2018-10-29,0,0
2018-10-30,0,0
2018-10-31,0,0
2018-11-01,0.6603,16.77162
2018-11-02,3.0000000000000003e-4,0.00762
2018-11-03,0,0
2018-11-04,0.1201,3.05054
2018-11-05,0.0601,1.52654
2018-11-06,3.8705,98.3107
2018-11-07,0.0103,0.26161999999999996
2018-11-08,0,0
2018-11-09,0.9903,25.153619999999997
2018-11-10,0,0
2018-11-11,0,0
2018-11-12,0.6902,17.53108
2018-11-13,0.161,4.0893999999999995
2018-11-14,0.9502,24.13508
2018-11-15,0.33130000000000004,8.41502
2018-11-16,0,0
2018-11-17,0,0
2018-11-18,0,0
2018-11-19,4e-4,0.01016
2018-11-20,0,0
2018-11-21,0,0
2018-11-22,0,0
2018-11-23,1e-4,0.00254
2018-11-24,0.2803,7.119619999999999
2018-11-25,0,0
2018-11-26,0.0305,0.7746999999999999
2018-11-27,0,0
2018-11-28,0,0
2018-11-29,0.1908,4.8463199999999995
2018-11-30,0.2803,7.119619999999999
2018-12-01,1.1211,28.475939999999998
2018-12-02,0,0
2018-12-03,0,0
2018-12-04,0,0
2018-12-05,0.0702,1.7830799999999998
2018-12-06,0,0
2018-12-07,0,0
2018-12-08,0.2207,5.60578
2018-12-09,0.8916000000000001,22.64664
2018-12-10,2e-4,0.00508
2018-12-11,0,0
2018-12-12,0,0
2018-12-13,0.0206,0.5232399999999999
2018-12-14,0.2111,5.36194
2018-12-15,0.01,0.254
2018-12-16,0.0202,0.51308
2018-12-17,0,0
2018-12-18,0,0
2018-12-19,0,0
2018-12-20,0.7805,19.824699999999996
2018-12-21,0.131,3.3274
2018-12-22,0.0201,0.51054
2018-12-23,0.1606,4.0792399999999995
2018-12-24,0,0
2018-12-25,0,0
2018-12-26,0,0
2018-12-27,0.9408,23.89632
2018-12-28,0.2403,6.10362
2018-12-29,0,0
2018-12-30,0,0
2018-12-31,5.1006,129.55524
2019-01-01,1e-4,0.00254
2019-01-02,2e-4,0.00508
2019-01-03,0.6808,17.292319999999997
2019-01-04,0.5508,13.990319999999999
2019-01-05,0.05,1.27
2019-01-06,0,0
2019-01-07,1e-4,0.00254
2019-01-08,1e-4,0.00254
2019-01-09,0,0
2019-01-10,0,0
2019-01-11,0,0
2019-01-12,0.2908,7.3863199999999996
2019-01-13,0.25120000000000003,6.38048
2019-01-14,4e-4,0.01016
2019-01-15,0,0
2019-01-16,0,0
2019-01-17,0.5403,13.723619999999999
2019-01-18,0.0304,0.77216
2019-01-19,2.7704,70.36815999999999
2019-01-20,0.0019,0.04826
2019-01-21,4e-4,0.01016
2019-01-22,0,0
2019-01-23,1.2003,30.487619999999996
2019-01-24,0.2104,5.34416
2019-01-25,0,0
2019-01-26,0,0
2019-01-27,0,0
2019-01-28,1e-4,0.00254
2019-01-29,0.0304,0.77216
2019-01-30,0.001,0.0254
2019-01-31,0,0
2019-02-01,4e-4,0.01016
2019-02-02,0,0
2019-02-03,0,0
2019-02-04,3.0000000000000003e-4,0.00762
2019-02-05,0,0
2019-02-06,4.1102,104.39907999999998
2019-02-07,5.9702,151.64308
2019-02-08,0.3704,9.40816
2019-02-09,0,0
2019-02-10,1.1804000000000001,29.98216
2019-02-11,0.2902,7.37108
2019-02-12,1.1605,29.4767
2019-02-13,0,0
2019-02-14,0,0
2019-02-15,0.1503,3.8176199999999993
2019-02-16,0.9102,23.11908
2019-02-17,3.5105,89.16669999999999
2019-02-18,0.28,7.112
2019-02-19,0.6101,15.496539999999998
2019-02-20,3.0103,76.46162
2019-02-21,0.1504,3.82016
2019-02-22,1.0204,25.918159999999997
2019-02-23,2.0108,51.07432
2019-02-24,2.05,52.06999999999999
2019-02-25,0,0
2019-02-26,0,0
2019-02-27,0,0
2019-02-28,4e-4,0.01016
2019-03-01,0.0111,0.28194
2019-03-02,3.0000000000000003e-4,0.00762
2019-03-03,0.7305,18.5547
2019-03-04,2e-4,0.00508
2019-03-05,0,0
2019-03-06,0,0
2019-03-07,0,0
2019-03-08,0.7506,19.06524
2019-03-09,3.1407,79.77377999999999
2019-03-10,1.8202,46.23308
2019-03-11,0.0102,0.25908
2019-03-12,0,0
2019-03-13,0,0
2019-03-14,0.0303,0.76962
2019-03-15,0,0
2019-03-16,0,0
2019-03-17,0,0
2019-03-18,0,0
2019-03-19,0,0
2019-03-20,0,0
2019-03-21,0,0
2019-03-22,0,0
2019-03-23,0,0
2019-03-24,2e-4,0.00508
2019-03-25,0.38,9.652
2019-03-26,2e-4,0.00508
2019-03-27,0,0
2019-03-28,0,0
2019-03-29,0.0101,0.25654
2019-03-30,0.05,1.27
2019-03-31,2.0403000000000002,51.823620000000005
2019-04-01,0,0
2019-04-02,0,0
2019-04-03,0,0
2019-04-04,5e-4,0.0127
2019-04-05,0.79,20.066
2019-04-06,0,0
2019-04-07,1.4205,36.0807
2019-04-08,6.14,155.956
2019-04-09,0,0
2019-04-10,0,0
2019-04-11,0,0
2019-04-12,0.08,2.032
2019-04-13,0.1004,2.55016
2019-04-14,3.5002,88.90508
2019-04-15,0,0
2019-04-16,0,0
2019-04-17,0,0
2019-04-18,0,0
2019-04-19,2.0021,50.853339999999996
2019-04-20,1.0606,26.939239999999998
2019-04-21,0,0
2019-04-22,0,0
2019-04-23,0,0
2019-04-24,0,0
2019-04-25,1e-4,0.00254
2019-04-26,0.22039999999999998,5.598159999999999
2019-04-27,0,0
2019-04-28,0,0
2019-04-29,0,0
2019-04-30,0,0
2019-05-01,0.0201,0.51054
2019-05-02,0.1803,4.579619999999999
2019-05-03,0.24080000000000001,6.11632
2019-05-04,0.0607,1.54178
2019-05-05,0.5305,13.474699999999999
2019-05-06,0,0
2019-05-07,0,0
2019-05-08,0,0
2019-05-09,1.0203,25.915619999999997
2019-05-10,0,0
2019-05-11,0.5911,15.013939999999998
2019-05-12,0.15059999999999998,3.8252399999999995
2019-05-13,0,0
2019-05-14,0,0
2019-05-15,0.14,3.556
2019-05-16,0,0
2019-05-17,0,0
2019-05-18,0,0
2019-05-19,0.06,1.5239999999999998
2019-05-20,0,0
2019-05-21,0,0
2019-05-22,0,0
2019-05-23,0,0
2019-05-24,0,0
2019-05-25,0.01,0.254
2019-05-26,0,0
2019-05-27,0,0
2019-05-28,0,0
2019-05-29,0,0
2019-05-30,0.0102,0.25908
2019-05-31,0,0
2019-06-01,0,0
2019-06-02,0,0
2019-06-03,0,0
2019-06-04,0,0
2019-06-05,0,0
2019-06-06,0.0013000000000000002,0.03302
2019-06-07,5.5103,139.96161999999998
2019-06-08,0.0703,1.78562
2019-06-09,1.2102,30.739079999999998
2019-06-10,3.0000000000000003e-4,0.00762
2019-06-11,0,0
2019-06-12,0,0
2019-06-13,0,0
2019-06-14,0,0
2019-06-15,0,0
2019-06-16,0,0
2019-06-17,1.1401000000000001,28.958540000000003
2019-06-18,2.5704,65.28815999999999
2019-06-19,1e-4,0.00254
2019-06-20,1.1607,29.48178
2019-06-21,0,0
2019-06-22,0.6606,16.779239999999998
2019-06-23,4e-4,0.01016
2019-06-24,0.8203,20.83562
2019-06-25,0,0
2019-06-26,0.46,11.684
2019-06-27,4.3703,111.00562000000001
2019-06-28,0.16010000000000002,4.066540000000001
2019-06-29,0,0
2019-06-30,0,0
2019-07-01,0,0
2019-07-02,3.0000000000000003e-4,0.00762
2019-07-03,0.0604,1.53416
2019-07-04,1.2711,32.28594
2019-07-05,3.0000000000000003e-4,0.00762
2019-07-06,0.22010000000000002,5.59054
2019-07-07,0.2202,5.59308
2019-07-08,0.5101,12.956539999999999
2019-07-09,0,0
2019-07-10,0.01,0.254
2019-07-11,0,0
2019-07-12,0,0
2019-07-13,2e-4,0.00508
2019-07-14,5e-4,0.0127
2019-07-15,0.0303,0.76962
2019-07-16,0.01,0.254
2019-07-17,0.0101,0.25654
2019-07-18,0.0801,2.03454
2019-07-19,0,0
2019-07-20,0.4202,10.67308
2019-07-21,0.3707,9.415779999999998
2019-07-22,5.9503,151.13762
2019-07-23,2.3806,60.46723999999999
2019-07-24,0,0
2019-07-25,0,0
2019-07-26,0,0
2019-07-27,0,0
2019-07-28,0,0
2019-07-29,0,0
2019-07-30,0.8600000000000001,21.844
2019-07-31,0.02,0.508
2019-08-01,0,0
2019-08-02,0,0
2019-08-03,2.5004,63.51015999999999
2019-08-04,1.2002,30.485079999999996
2019-08-05,0,0
2019-08-06,0,0
2019-08-07,1.0002,25.405079999999998
2019-08-08,0,0
2019-08-09,1e-4,0.00254
2019-08-10,2e-4,0.00508
2019-08-11,0,0
2019-08-12,0,0
2019-08-13,3.23,82.042
2019-08-14,1e-4,0.00254
2019-08-15,0,0
2019-08-16,0,0
2019-08-17,0,0
2019-08-18,0,0
2019-08-19,0,0
2019-08-20,0.04,1.016
2019-08-21,0,0
2019-08-22,0.2702,6.863079999999999
2019-08-23,1e-4,0.00254
2019-08-24,1e-4,0.00254
2019-08-25,0.0403,1.02362
2019-08-26,2.0702,52.583079999999995
2019-08-27,0,0
2019-08-28,1e-4,0.00254
2019-08-29,0,0
2019-08-30,0,0
2019-08-31,0,0
2019-09-01,0,0
2019-09-02,0,0
2019-09-03,0,0
2019-09-04,0,0
2019-09-05,0,0
2019-09-06,0,0
2019-09-07,0,0
2019-09-08,0,0
2019-09-09,0,0
2019-09-10,0.02,0.508
2019-09-11,0,0
2019-09-12,0,0
2019-09-13,2e-4,0.00508
2019-09-14,0,0
2019-09-15,0,0
2019-09-16,0,0
2019-09-17,0,0
2019-09-18,0,0
2019-09-19,0,0
2019-09-20,0,0
2019-09-21,0,0
2019-09-22,0,0
2019-09-23,0.01,0.254
2019-09-24,0,0
2019-09-25,2e-4,0.00508
2019-09-26,2e-4,0.00508
2019-09-27,0,0
2019-09-28,0,0
2019-09-29,0,0
2019-09-30,0,0
2019-10-01,0,0
2019-10-02,0,0
2019-10-03,0,0
2019-10-04,0,0
2019-10-05,0,0
2019-10-06,0.3902,9.91108
2019-10-07,4.2405,107.7087
2019-10-08,0,0
2019-10-09,0,0
2019-10-10,0,0
2019-10-11,0.040100000000000004,1.01854
2019-10-12,0.5603,14.23162
2019-10-13,0,0
2019-10-14,0,0
2019-10-15,2e-4,0.00508
2019-10-16,0.7009000000000001,17.802860000000003
2019-10-17,0,0
2019-10-18,0,0
2019-10-19,0.0104,0.26415999999999995
2019-10-20,4e-4,0.01016
2019-10-21,0.5509000000000001,13.99286
2019-10-22,0,0
2019-10-23,0,0
2019-10-24,0,0
2019-10-25,0.2804,7.122159999999999
2019-10-26,2.6806,68.08724
2019-10-27,0.0311,0.78994
2019-10-28,0,0
2019-10-29,0,0
2019-10-30,1.4303000000000001,36.32962
2019-10-31,2.0808,52.85232
2019-11-01,0,0
2019-11-02,0,0
2019-11-03,0,0
2019-11-04,0,0
2019-11-05,0,0
2019-11-06,0,0
2019-11-07,0.9704,24.64816
2019-11-08,0,0
2019-11-09,0,0
2019-11-10,0,0
2019-11-11,0.1201,3.05054
2019-11-12,0.4003,10.16762
2019-11-13,0,0
2019-11-14,0,0
2019-11-15,0,0
2019-11-16,0,0
2019-11-17,0,0
2019-11-18,0,0
2019-11-19,4e-4,0.01016
2019-11-20,0,0
2019-11-21,1e-4,0.00254
2019-11-22,2.0204,51.31816
2019-11-23,1.2207999999999999,31.008319999999994
2019-11-24,0,0
2019-11-25,0,0
2019-11-26,0.1301,3.30454
2019-11-27,2.0501,52.07254
2019-11-28,1e-4,0.00254
2019-11-29,5e-4,0.0127
2019-11-30,1.3207,33.54578
2019-12-01,2.52,64.008
2019-12-02,0.040600000000000004,1.0312400000000002
2019-12-03,0,0
2019-12-04,0,0
2019-12-05,0,0
2019-12-06,0.030100000000000002,0.76454
2019-12-07,0,0
2019-12-08,0,0
2019-12-09,0,0
2019-12-10,2.201,55.9054
2019-12-11,0,0
2019-12-12,0,0
2019-12-13,0.0416,1.0566399999999998
2019-12-14,0.0012000000000000001,0.03048
2019-12-15,0.020300000000000002,0.5156200000000001
2019-12-16,2.5807,65.54978
2019-12-17,0.311,7.899399999999999
2019-12-18,0,0
2019-12-19,0,0
2019-12-20,0,0
2019-12-21,0,0
2019-12-22,0.0204,0.51816
2019-12-23,0.07050000000000001,1.7907000000000002
2019-12-24,0,0
2019-12-25,0,0
2019-12-26,0,0
2019-12-27,0.0205,0.5206999999999999
2019-12-28,0.040600000000000004,1.0312400000000002
2019-12-29,4.5701,116.08054
2019-12-30,0.5703,14.485619999999999
2019-12-31,0,0
2020-01-01,0,0
2020-01-02,1.31,33.274
2020-01-03,1.0007,25.417779999999997
2020-01-04,0.0505,1.2827
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0.1203,3.05562
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,2e-4,0.00508
2020-01-11,2.9706,75.45324
2020-01-12,0.24,6.095999999999999
2020-01-13,0,0
2020-01-14,1.1503,29.21762
2020-01-15,0.020900000000000002,0.53086
2020-01-16,0.0202,0.51308
2020-01-17,0,0
2020-01-18,0.5604,14.23416
2020-01-19,0,0
2020-01-20,0.0014,0.035559999999999994
2020-01-21,1e-4,0.00254
2020-01-22,0,0
2020-01-23,0.30010000000000003,7.622540000000001
2020-01-24,0.7112,18.06448
2020-01-25,7e-4,0.017779999999999997
2020-01-26,1e-4,0.00254
2020-01-27,0.0708,1.79832
2020-01-28,0,0
2020-01-29,4e-4,0.01016
2020-01-30,0,0
2020-01-31,0.0308,0.78232
2020-02-01,0.2414,6.1315599999999995
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0.381,9.6774
2020-02-05,2.2507,57.16778
2020-02-06,0.931,23.6474
2020-02-07,0.2111,5.36194
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,2.0216,51.348639999999996
2020-02-11,1.0115,25.6921
2020-02-12,1.0016,25.44064
2020-02-13,1.5404,39.12616
2020-02-14,2e-4,0.00508
2020-02-15,0,0
2020-02-16,2e-4,0.00508
2020-02-17,0,0
2020-02-18,0.5509000000000001,13.99286
2020-02-19,1e-4,0.00254
2020-02-20,0.3006,7.635239999999999
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,3.0000000000000003e-4,0.00762
2020-02-24,0.9709,24.66086
2020-02-25,0.0706,1.7932399999999997
2020-02-26,0.011300000000000001,0.28702
2020-02-27,0.011000000000000001,0.27940000000000004
2020-02-28,6.000000000000001e-4,0.01524
2020-02-29,0.18,4.571999999999999
2020-03-01,0,0
2020-03-02,0.6707000000000001,17.035780000000003
2020-03-03,0.6902,17.53108
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0.4109,10.43686
2020-03-11,0.0301,0.7645399999999999
2020-03-12,0,0
2020-03-13,0.11019999999999999,2.7990799999999996
2020-03-14,0.1703,4.32562
2020-03-15,0.2804,7.122159999999999
2020-03-16,0.0101,0.25654
2020-03-17,1.8407,46.75378
2020-03-18,0.9802000000000001,24.89708
2020-03-19,0.2703,6.865619999999999
2020-03-20,1.1406,28.971239999999998
2020-03-21,5e-4,0.0127
2020-03-22,0.0402,1.02108
2020-03-23,1.1307,28.71978
2020-03-24,2.1707,55.13578
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0.9202,23.373079999999998
2020-03-30,0,0
2020-03-31,0.9004000000000001,22.870160000000002
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,1e-4,0.00254
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,2e-4,0.00508
2020-04-08,0,0
2020-04-09,0.2701,6.860539999999999
2020-04-10,0,0
2020-04-11,0,0
2020-04-12,5.5,139.7
2020-04-13,1.1204,28.45816
2020-04-14,3.0000000000000003e-4,0.00762
2020-04-15,0,0
2020-04-16,0,0
2020-04-17,0,0
2020-04-18,0.6106,15.50924
2020-04-19,0.0205,0.5206999999999999
2020-04-20,0.5102,12.959079999999998
2020-04-21,0.1,2.54
2020-04-22,1e-4,0.00254
2020-04-23,1.0406,26.43124
2020-04-24,0.0403,1.02362
2020-04-25,0.6805,17.284699999999997
2020-04-26,2e-4,0.00508
2020-04-27,0,0
2020-04-28,0.03,0.7619999999999999
2020-04-29,0.1907,4.84378
2020-04-30,0,0
2020-05-01,0,0
2020-05-02,0,0
2020-05-03,0.4902,12.45108
2020-05-04,3.0000000000000003e-4,0.00762
2020-05-05,0.48050000000000004,12.2047
2020-05-06,0.0202,0.51308
2020-05-07,0,0
2020-05-08,0.5301,13.46454
2020-05-09,0,0
2020-05-10,0,0
2020-05-11,0,0
2020-05-12,5e-4,0.0127
2020-05-13,0.1306,3.3172399999999995
2020-05-14,0,0
2020-05-15,0,0
2020-05-16,0,0
2020-05-17,2e-4,0.00508
2020-05-18,0.0309,0.78486
2020-05-19,0.3303,8.389619999999999
2020-05-20,0.030699999999999998,0.7797799999999999
2020-05-21,0.0204,0.51816
2020-05-22,0.27,6.858
2020-05-23,0.0802,2.0370799999999996
2020-05-24,2e-4,0.00508
2020-05-25,0.0801,2.03454
2020-05-26,0.1501,3.8125400000000003
2020-05-27,1.4005,35.5727
2020-05-28,0.1003,2.5476199999999998
2020-05-29,0.0801,2.03454
2020-05-30,1e-4,0.00254
2020-05-31,0,0
2020-06-01,0,0
2020-06-02,0,0
2020-06-03,3.0000000000000003e-4,0.00762
2020-06-04,0.8400000000000001,21.336000000000002
2020-06-05,0.8704,22.108159999999998
2020-06-06,0,0
2020-06-07,0,0
2020-06-08,0,0
2020-06-09,0.0806,2.04724
2020-06-10,0,0
2020-06-11,0,0
2020-06-12,0,0
2020-06-13,0,0
2020-06-14,1e-4,0.00254
2020-06-15,0,0
2020-06-16,0,0
2020-06-17,0,0
2020-06-18,0,0
2020-06-19,1e-4,0.00254
2020-06-20,0,0
2020-06-21,2.3506,59.705239999999996
2020-06-22,1e-4,0.00254
2020-06-23,1.4902,37.851079999999996
2020-06-24,0,0
2020-06-25,0.0102,0.25908
2020-06-26,0,0
2020-06-27,2e-4,0.00508
2020-06-28,3.0000000000000003e-4,0.00762
2020-06-29,0.0103,0.26161999999999996
2020-06-30,4.1304,104.91215999999999
2020-07-01,0.3303,8.389619999999999
2020-07-02,0,0
2020-07-03,0,0
2020-07-04,0,0
2020-07-05,0.4202,10.67308
2020-07-06,0,0
2020-07-07,0,0
2020-07-08,1e-4,0.00254
2020-07-09,0,0
2020-07-10,0,0
2020-07-11,0,0
2020-07-12,1.8101,45.97654
2020-07-13,1e-4,0.00254
2020-07-14,0,0
2020-07-15,0,0
2020-07-16,0,0
2020-07-17,0,0
2020-07-18,0,0
2020-07-19,0,0
2020-07-20,0,0
2020-07-21,0.0603,1.53162
2020-07-22,0.1603,4.071619999999999
2020-07-23,0.0405,1.0287
2020-07-24,0,0
2020-07-25,0.1603,4.071619999999999
2020-07-26,0.57,14.477999999999998
2020-07-27,0,0
2020-07-28,0.41000000000000003,10.414
2020-07-29,2.5703,65.28562
2020-07-30,0.1703,4.32562
2020-07-31,2.5006,63.51523999999999
2020-08-01,1.1106,28.209239999999998
2020-08-02,0,0
2020-08-03,0,0
2020-08-04,0,0
2020-08-05,0,0
2020-08-06,0,0
2020-08-07,0,0
2020-08-08,0,0
2020-08-09,0,0
2020-08-10,0.12,3.0479999999999996
2020-08-11,0,0
2020-08-12,0.17020000000000002,4.32308
2020-08-13,0,0
2020-08-14,0.8102,20.57908
2020-08-15,0.0304,0.77216
2020-08-16,1e-4,0.00254
2020-08-17,0,0
2020-08-18,0,0
2020-08-19,0,0
2020-08-20,0,0
2020-08-21,0.6706,17.03324
2020-08-22,2.6204,66.55816
2020-08-23,0.03,0.7619999999999999
2020-08-24,1.15,29.209999999999997
2020-08-25,0,0
2020-08-26,0,0
2020-08-27,0,0
2020-08-28,2.4605,62.4967
2020-08-29,0.5207,13.22578
2020-08-30,1.9802,50.297079999999994
2020-08-31,1.5507,39.38778
2020-09-01,0.2202,5.59308
2020-09-02,0.0101,0.25654
2020-09-03,0.07,1.778
2020-09-04,0,0
2020-09-05,0,0
2020-09-06,0,0
2020-09-07,0,0
2020-09-08,0,0
2020-09-09,0,0
2020-09-10,0,0
2020-09-11,0,0
2020-09-12,0.6402,16.26108
2020-09-13,8.9304,226.83216
2020-09-14,0,0
2020-09-15,0,0
2020-09-16,1e-4,0.00254
2020-09-17,0,0
2020-09-18,0,0
2020-09-19,0,0
2020-09-20,0,0
2020-09-21,0,0
2020-09-22,0,0
2020-09-23,0.0106,0.26924
2020-09-24,0.0405,1.0287
2020-09-25,3.0000000000000003e-4,0.00762
2020-09-26,0,0
2020-09-27,0,0
2020-09-28,0.2609,6.62686
2020-09-29,0,0
2020-09-30,0,0
2020-10-01,0,0
2020-10-02,0,0
2020-10-03,0,0
2020-10-04,0,0
2020-10-05,0,0
2020-10-06,0,0
2020-10-07,0,0
2020-10-08,0,0
2020-10-09,1e-4,0.00254
2020-10-10,1.1303,28.70962
2020-10-11,1.1609,29.48686
2020-10-12,0.20040000000000002,5.09016
2020-10-13,0.02,0.508
2020-10-14,0,0
2020-10-15,1e-4,0.00254
2020-10-16,0.1106,2.80924
2020-10-17,0,0
2020-10-18,0.0102,0.25908
2020-10-19,0,0
2020-10-20,0,0
2020-10-21,0,0
2020-10-22,0,0
2020-10-23,4e-4,0.01016
2020-10-24,1.7507,44.46778
2020-10-25,0.0101,0.25654
2020-10-26,0.0108,0.27432
2020-10-27,4e-4,0.01016
2020-10-28,1.1305,28.7147
2020-10-29,0.4508,11.45032
2020-10-30,0.0304,0.77216
2020-10-31,0,0
2020-11-01,3.0000000000000003e-4,0.00762
2020-11-02,0,0
2020-11-03,0,0
2020-11-04,0,0
2020-11-05,0,0
2020-11-06,0,0
2020-11-07,0,0
2020-11-08,0,0
2020-11-09,0,0
2020-11-10,3.0000000000000003e-4,0.00762
2020-11-11,0.16090000000000002,4.08686
2020-11-12,0,0
2020-11-13,0,0
2020-11-14,0,0
2020-11-15,0.2704,6.868159999999999
2020-11-16,0,0
2020-11-17,0,0
2020-11-18,0,0
2020-11-19,0,0
2020-11-20,0,0
2020-11-21,0,0
2020-11-22,0.0706,1.7932399999999997
2020-11-23,0,0
2020-11-24,0,0
2020-11-25,0.0403,1.02362
2020-11-26,0,0
2020-11-27,0,0
2020-11-28,0,0
2020-11-29,0.0101,0.25654
2020-11-30,1.3315000000000001,33.820100000000004
2020-12-01,7e-4,0.017779999999999997
2020-12-02,0,0
2020-12-03,0.02,0.508
2020-12-04,1.2709,32.28086
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0.1303,3.30962
2020-12-13,0,0
2020-12-14,1.7701,44.960539999999995
2020-12-15,0,0
2020-12-16,0.3308,8.40232
2020-12-17,0.0105,0.2667
2020-12-18,0,0
2020-12-19,0.0102,0.25908
2020-12-20,0.3802,9.657079999999999
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,1.2405,31.508699999999997
2020-12-25,0.0207,0.5257799999999999
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,0
2021-01-01,0.9302,23.62708
2021-01-02,0,0
2021-01-03,0.061200000000000004,1.55448
2021-01-04,0,0
2021-01-05,0,0
2021-01-06,0,0
2021-01-07,0,0
2021-01-08,3.0000000000000003e-4,0.00762
2021-01-09,0,0
2021-01-10,0,0
2021-01-11,0.0013000000000000002,0.03302
2021-01-12,0.0309,0.78486
2021-01-13,0,0
2021-01-14,0,0
2021-01-15,0.0403,1.02362
2021-01-16,6.000000000000001e-4,0.01524
2021-01-17,0,0
2021-01-18,0,0
2021-01-19,0,0
2021-01-20,0,0
2021-01-21,0.2505,6.362699999999999
2021-01-22,0,0
2021-01-23,0,0
2021-01-24,0.0405,1.0287
2021-01-25,0.9408,23.89632
2021-01-26,2.2,55.88
2021-01-27,0.0303,0.76962
2021-01-28,3.0000000000000003e-4,0.00762
2021-01-29,0,0
2021-01-30,0.0106,0.26924
2021-01-31,0.3707,9.415779999999998
2021-02-01,0.032100000000000004,0.8153400000000001
2021-02-02,0,0
2021-02-03,0,0
2021-02-04,1e-4,0.00254
2021-02-05,0.22,5.588
2021-02-06,0,0
2021-02-07,0.3003,7.62762
2021-02-08,0,0
2021-02-09,0,0
2021-02-10,2e-4,0.00508
2021-02-11,0.5306,13.477239999999998
2021-02-12,0,0
2021-02-13,3.0000000000000003e-4,0.00762
2021-02-14,9.000000000000001e-4,0.022860000000000002
2021-02-15,1.4729,37.41166
2021-02-16,0.1115,2.8321
2021-02-17,0.0906,2.30124
2021-02-18,0.3916,9.94664
2021-02-19,0,0
2021-02-20,0,0
2021-02-21,0,0
2021-02-22,0.15030000000000002,3.8176200000000002
2021-02-23,0,0
2021-02-24,0,0
2021-02-25,2e-4,0.00508
2021-02-26,0.1802,4.57708
2021-02-27,1.3707,34.81578
2021-02-28,1.3106,33.28924
2021-03-01,2.4405,61.9887
2021-03-02,0,0
2021-03-03,0,0
2021-03-04,0,0
2021-03-05,0,0
2021-03-06,0,0
2021-03-07,0,0
2021-03-08,0,0
2021-03-09,0,0
2021-03-10,0,0
2021-03-11,0,0
2021-03-12,0.2304,5.85216
2021-03-13,0.3506,8.905240000000001
2021-03-14,0.0104,0.26415999999999995
2021-03-15,0.26030000000000003,6.61162
2021-03-16,0,0
2021-03-17,1.1903,30.233619999999995
2021-03-18,1.0308,26.182319999999997
2021-03-19,5e-4,0.0127
2021-03-20,0,0
2021-03-21,0,0
2021-03-22,0,0
2021-03-23,3.0000000000000003e-4,0.00762
2021-03-24,0,0
2021-03-25,1.6502000000000001,41.91508
2021-03-26,2.4001,60.96254
2021-03-27,3.2411,82.32394
2021-03-28,20.35,516.89
2021-03-29,0,0
2021-03-30,1e-4,0.00254
2021-03-31,3.1206,79.26324
2021-04-01,0,0
2021-04-02,0,0
2021-04-03,0,0
2021-04-04,0,0
2021-04-05,0,0
2021-04-06,0,0
2021-04-07,0,0
2021-04-08,0.48009999999999997,12.194539999999998
2021-04-09,0,0
2021-04-10,0.2404,6.10616
2021-04-11,0,0
2021-04-12,0,0
2021-04-13,1e-4,0.00254
2021-04-14,3.0000000000000003e-4,0.00762
2021-04-15,0,0
2021-04-16,0,0
2021-04-17,2e-4,0.00508
2021-04-18,0,0
2021-04-19,0.0101,0.25654
2021-04-20,0,0
2021-04-21,0.0801,2.03454
2021-04-22,0,0
2021-04-23,0.0703,1.78562
2021-04-24,0.3504,8.90016
2021-04-25,2e-4,0.00508
2021-04-26,0,0
2021-04-27,0,0
2021-04-28,2.3008,58.44032
2021-04-29,0.7805,19.824699999999996
2021-04-30,0.03,0.7619999999999999
2021-05-01,0,0
2021-05-02,0.030100000000000002,0.76454
2021-05-03,4.7802,121.41707999999998
2021-05-04,0.9107000000000001,23.13178
2021-05-05,0.7902,20.07108
2021-05-06,0.5801000000000001,14.73454
2021-05-07,2e-4,0.00508
2021-05-08,0,0
2021-05-09,0.6202,15.753079999999999
2021-05-10,0.0903,2.29362
