date,value,qualifiers,station,rain_in
2012-04-05,20100,A,MRB,0
2012-04-06,22100,A,ASH,0
2012-04-06,22100,A,BNA,0.15
2012-04-06,22100,A,CKV,1e-4
2012-04-06,22100,A,MRB,0
2012-04-07,24600,A,ASH,0
2012-04-07,24600,A,BNA,0
2012-04-07,24600,A,CKV,0
2012-04-07,24600,A,MRB,0
2012-04-08,23700,A,ASH,0
2012-04-08,23700,A,BNA,0
2012-04-08,23700,A,CKV,0
2012-04-08,23700,A,MRB,0
2012-04-09,18200,A,ASH,0
2012-04-09,18200,A,BNA,0
2012-04-09,18200,A,CKV,0
2012-04-09,18200,A,MRB,0
2012-04-10,14900,A,ASH,0
2012-04-10,14900,A,BNA,0
2012-04-10,14900,A,CKV,0
2012-04-10,14900,A,MRB,1e-4
2012-04-11,14000,A,ASH,1e-4
2012-04-11,14000,A,BNA,0
2012-04-11,14000,A,CKV,0
2012-04-11,14000,A,MRB,5e-4
2012-04-12,12500,A,ASH,0.2009
2012-04-12,12500,A,BNA,0
2012-04-12,12500,A,CKV,0
2012-04-12,12500,A,MRB,0
2012-04-13,11800,A,ASH,1e-4
2012-04-13,11800,A,BNA,0
2012-04-13,11800,A,CKV,0
2012-04-13,11800,A,MRB,0
2012-04-14,9720,A,ASH,0
2012-04-14,9720,A,BNA,0
2012-04-14,9720,A,CKV,0
2012-04-14,9720,A,MRB,0
2012-04-15,8180,A,ASH,0
2012-04-15,8180,A,BNA,0
2012-04-15,8180,A,CKV,0
2012-04-15,8180,A,MRB,0.0304
2012-04-16,6480,A,ASH,2e-4
2012-04-16,6480,A,BNA,0.1401
2012-04-16,6480,A,CKV,0.3401
2012-04-16,6480,A,MRB,0
2012-04-17,4910,A,ASH,0
2012-04-17,4910,A,BNA,0.1804
2012-04-17,4910,A,CKV,0
2012-04-17,4910,A,MRB,0
2012-04-18,4500,A,ASH,0
2012-04-18,4500,A,BNA,0.0102
2012-04-18,4500,A,CKV,0
2012-04-18,4500,A,MRB,0.2903
2012-04-19,3720,A,ASH,0
2012-04-19,3720,A,BNA,0
2012-04-19,3720,A,CKV,0
2012-04-19,3720,A,MRB,0.0402
2012-04-20,3930,A,ASH,0
2012-04-20,3930,A,BNA,0
2012-04-20,3930,A,CKV,1e-4
2012-04-20,3930,A,MRB,0
2012-04-21,3860,A,ASH,0
2012-04-21,3860,A,BNA,0.7302000000000001
2012-04-21,3860,A,CKV,0.85
2012-04-21,3860,A,MRB,0.68
2012-04-22,3820,A,ASH,0.5606
2012-04-22,3820,A,BNA,0.01
2012-04-22,3820,A,CKV,2e-4
2012-04-22,3820,A,MRB,0.5103
2012-04-23,3490,A,ASH,2.0104
2012-04-23,3490,A,BNA,0
2012-04-23,3490,A,CKV,0.01
2012-04-23,3490,A,MRB,0.5008
2012-04-24,2620,A,ASH,0
2012-04-24,2620,A,BNA,0
2012-04-24,2620,A,CKV,0.03
2012-04-24,2620,A,MRB,0
2012-04-25,3270,A,ASH,0
2012-04-25,3270,A,BNA,4e-4
2012-04-25,3270,A,CKV,0
2012-04-25,3270,A,MRB,0
2012-04-26,3660,A,ASH,0.0201
2012-04-26,3660,A,BNA,0
2012-04-26,3660,A,CKV,0
2012-04-26,3660,A,MRB,0.0303
2012-04-27,3130,A,ASH,0.0903
2012-04-27,3130,A,BNA,0.4301
2012-04-27,3130,A,CKV,0.1
2012-04-27,3130,A,MRB,0
2012-04-28,3400,A,ASH,0
2012-04-28,3400,A,BNA,1e-4
2012-04-28,3400,A,CKV,0
2012-04-28,3400,A,MRB,0.0202
2012-04-29,3110,A,ASH,0
2012-04-29,3110,A,BNA,0
2012-04-29,3110,A,CKV,0
2012-04-29,3110,A,MRB,0.0602
2012-04-30,3700,A,ASH,0
2012-04-30,3700,A,BNA,0
2012-04-30,3700,A,CKV,0.0402
2012-04-30,3700,A,MRB,0
2012-05-01,3220,A,ASH,0.6704
2012-05-01,3220,A,BNA,0
2012-05-01,3220,A,CKV,0.05
2012-05-01,3220,A,MRB,0.11
2012-05-02,3100,A,ASH,0.01
2012-05-02,3100,A,BNA,0
2012-05-02,3100,A,CKV,0
2012-05-02,3100,A,MRB,0.0207
2012-05-03,3370,A,ASH,0.0703
2012-05-03,3370,A,BNA,2e-4
2012-05-03,3370,A,CKV,0.0502
2012-05-03,3370,A,MRB,0.67
2012-05-04,3100,A,ASH,0.0403
2012-05-04,3100,A,BNA,0
2012-05-04,3100,A,CKV,0
2012-05-04,3100,A,MRB,0.0101
2012-05-05,3120,A,ASH,0.0301
2012-05-05,3120,A,BNA,0.24
2012-05-05,3120,A,CKV,0.08
2012-05-05,3120,A,MRB,0
2012-05-06,3330,A,ASH,3.0000000000000003e-4
2012-05-06,3330,A,BNA,0.15
2012-05-06,3330,A,CKV,0.0601
2012-05-06,3330,A,MRB,0
2012-05-07,3420,A,ASH,1e-4
2012-05-07,3420,A,BNA,1e-4
2012-05-07,3420,A,CKV,0.03
2012-05-07,3420,A,MRB,1e-4
2012-05-08,4210,A,ASH,0.4404
2012-05-08,4210,A,BNA,0
2012-05-08,4210,A,CKV,1e-4
2012-05-08,4210,A,MRB,0.2604
2012-05-09,3870,A,ASH,0.0111
2012-05-09,3870,A,BNA,2e-4
2012-05-09,3870,A,CKV,0
2012-05-09,3870,A,MRB,0.0803
2012-05-10,3980,A,ASH,0.6105
2012-05-10,3980,A,BNA,0
2012-05-10,3980,A,CKV,0
2012-05-10,3980,A,MRB,3.0000000000000003e-4
2012-05-11,3820,A,ASH,1e-4
2012-05-11,3820,A,BNA,0
2012-05-11,3820,A,CKV,0
2012-05-11,3820,A,MRB,0
2012-05-12,4060,A,ASH,2e-4
2012-05-12,4060,A,BNA,0.0903
2012-05-12,4060,A,CKV,4e-4
2012-05-12,4060,A,MRB,0
2012-05-13,6380,A,ASH,6.000000000000001e-4
2012-05-13,6380,A,BNA,2.1803
2012-05-13,6380,A,CKV,0.3202
2012-05-13,6380,A,MRB,1e-4
2012-05-14,16100,A,ASH,0.0512
2012-05-14,16100,A,BNA,0.15009999999999998
2012-05-14,16100,A,CKV,0.1401
2012-05-14,16100,A,MRB,0.7403000000000001
2012-05-15,12200,A,ASH,0.2705
2012-05-15,12200,A,BNA,0
2012-05-15,12200,A,CKV,0.02
2012-05-15,12200,A,MRB,0.2103
2012-05-16,8790,A,ASH,0.2711
2012-05-16,8790,A,BNA,0
2012-05-16,8790,A,CKV,0.01
2012-05-16,8790,A,MRB,0
2012-05-17,8430,A,ASH,0.2505
2012-05-17,8430,A,BNA,0.01
2012-05-17,8430,A,CKV,0
2012-05-17,8430,A,MRB,0
2012-05-18,6290,A,ASH,1e-4
2012-05-18,6290,A,BNA,0
2012-05-18,6290,A,CKV,0
2012-05-18,6290,A,MRB,0
2012-05-19,6140,A,ASH,8e-4
2012-05-19,6140,A,BNA,0
2012-05-19,6140,A,CKV,0
2012-05-19,6140,A,MRB,0
2012-05-20,5860,A,ASH,0.001
2012-05-20,5860,A,BNA,0.09
2012-05-20,5860,A,CKV,0
2012-05-20,5860,A,MRB,0
2012-05-21,5780,A,ASH,0.0012
2012-05-21,5780,A,BNA,1e-4
2012-05-21,5780,A,CKV,0.59
2012-05-21,5780,A,MRB,0.3006
2012-05-22,5860,A,ASH,0.5109
2012-05-22,5860,A,BNA,0
2012-05-22,5860,A,CKV,0.07
2012-05-22,5860,A,MRB,0.4403
2012-05-23,4690,A,ASH,8e-4
2012-05-23,4690,A,BNA,0
2012-05-23,4690,A,CKV,0
2012-05-23,4690,A,MRB,0.9101
2012-05-24,5050,A,ASH,9.000000000000001e-4
2012-05-24,5050,A,BNA,0
2012-05-24,5050,A,CKV,0
2012-05-24,5050,A,MRB,0.0503
2012-05-25,4650,A,ASH,9.000000000000001e-4
2012-05-25,4650,A,BNA,0
2012-05-25,4650,A,CKV,0
2012-05-25,4650,A,MRB,1e-4
2012-05-26,5060,A,ASH,0.0011
2012-05-26,5060,A,BNA,0
2012-05-26,5060,A,CKV,0
2012-05-26,5060,A,MRB,0
2012-05-27,4920,A,ASH,1e-4
2012-05-27,4920,A,BNA,0
2012-05-27,4920,A,CKV,0
2012-05-27,4920,A,MRB,0
2012-05-28,4900,A,ASH,2e-4
2012-05-28,4900,A,BNA,1e-4
2012-05-28,4900,A,CKV,0
2012-05-28,4900,A,MRB,0.3602
2012-05-29,4110,A,ASH,1e-4
2012-05-29,4110,A,BNA,0.76
2012-05-29,4110,A,CKV,0.7
2012-05-29,4110,A,MRB,1.25
2012-05-30,3990,A,ASH,0.1102
2012-05-30,3990,A,BNA,0.01
2012-05-30,3990,A,CKV,0.51
2012-05-30,3990,A,MRB,0.0602
2012-05-31,4540,A,ASH,4e-4
2012-05-31,4540,A,BNA,0
2012-05-31,4540,A,CKV,0
2012-05-31,4540,A,MRB,0
2012-06-01,4140,A,ASH,0
2012-06-01,4140,A,BNA,0.3504
2012-06-01,4140,A,CKV,0.1601
2012-06-01,4140,A,MRB,0.7202999999999999
2012-06-02,3680,A,ASH,1.5201
2012-06-02,3680,A,BNA,0
2012-06-02,3680,A,CKV,0
2012-06-02,3680,A,MRB,0.07010000000000001
2012-06-03,3990,A,ASH,0.0204
2012-06-03,3990,A,BNA,0
2012-06-03,3990,A,CKV,0
2012-06-03,3990,A,MRB,0
2012-06-04,3790,A,ASH,0.2508
2012-06-04,3790,A,BNA,0.0502
2012-06-04,3790,A,CKV,0.0801
2012-06-04,3790,A,MRB,0.0502
2012-06-05,3840,A,ASH,0.0905
2012-06-05,3840,A,BNA,0.0102
2012-06-05,3840,A,CKV,0.21
2012-06-05,3840,A,MRB,0
2012-06-06,3860,A,ASH,0.2701
2012-06-06,3860,A,BNA,0
2012-06-06,3860,A,CKV,0
2012-06-06,3860,A,MRB,1e-4
2012-06-07,3590,A,ASH,0.07050000000000001
2012-06-07,3590,A,BNA,0
2012-06-07,3590,A,CKV,0
2012-06-07,3590,A,MRB,6.000000000000001e-4
